,Date,Open,High,Low,Close,Volume
53,2025-10-24,1058.6,1089.0,1058.6,1086.0,3500
52,2025-10-23,1026.0,1069.0,1026.0,1069.0,5100
51,2025-10-22,1060.0,1060.0,1045.0,1050.0,8600
50,2025-10-21,1053.0,1063.0,1050.0,1063.0,2400
49,2025-10-20,1051.0,1063.0,1050.0,1050.0,2100
48,2025-10-17,1070.0,1070.0,1052.0,1061.9,3100
47,2025-10-16,1062.0,1064.9,1045.0,1064.9,800
46,2025-10-15,1071.0,1071.0,1056.0,1056.1,1000
45,2025-10-14,1099.0,1099.0,1073.0,1073.0,400
44,2025-10-13,1061.0,1079.8,1061.0,1068.0,1500
43,2025-10-10,1094.9,1094.9,1069.1,1069.1,500
42,2025-10-09,1130.0,1130.0,1071.0,1073.0,2900
41,2025-10-08,1064.0,1065.0,1058.0,1061.0,1300
40,2025-10-07,1069.3,1069.3,1063.0,1065.0,600
39,2025-10-06,1052.0,1099.0,1052.0,1058.0,1000
38,2025-10-03,1059.5,1059.9,1052.0,1053.0,3200
37,2025-10-02,1068.6,1068.6,1060.0,1060.0,1500
36,2025-10-01,1069.0,1070.0,1068.0,1070.0,1400
35,2025-09-30,1070.0,1071.0,1066.2,1070.0,2000
34,2025-09-29,1070.1,1071.0,1070.0,1070.0,800
33,2025-09-26,1077.5,1079.0,1068.0,1070.0,2600
32,2025-09-25,1077.4,1079.0,1076.0,1076.0,1200
31,2025-09-24,1080.0,1080.0,1076.0,1077.5,900
30,2025-09-23,1075.0,1080.0,1070.0,1080.0,2000
29,2025-09-22,1082.5,1082.5,1066.0,1075.0,2100
28,2025-09-19,1090.0,1090.0,1080.0,1080.0,1600
27,2025-09-18,1100.0,1100.0,1070.0,1071.3,2700
26,2025-09-17,1115.0,1115.0,1099.0,1099.0,1400
25,2025-09-16,1100.6,1105.0,1085.0,1095.0,4700
24,2025-09-15,1051.4,1116.0,1051.4,1108.8,2700
23,2025-09-12,1115.0,1115.8,1111.1,1114.8,2100
22,2025-09-11,1111.1,1118.6,1100.1,1100.1,2100
21,2025-09-10,1129.0,1129.0,1110.4,1111.1,3100
20,2025-09-09,1118.7,1130.0,1110.0,1110.3,1300
19,2025-09-08,1100.0,1147.0,1100.0,1125.9,1700
18,2025-09-05,1088.0,1149.9,1081.0,1101.0,11500
17,2025-09-04,1068.0,1100.0,1068.0,1087.8,6900
16,2025-09-03,1057.0,1075.0,1057.0,1068.0,2800
15,2025-08-29,1058.0,1066.0,1054.0,1060.0,3600
14,2025-08-28,1030.0,1070.0,1030.0,1055.0,2100
13,2025-08-27,1028.1,1040.0,1028.0,1040.0,3300
12,2025-08-26,1014.9,1038.0,1014.9,1038.0,4300
11,2025-08-25,1000.1,1050.1,1000.1,1014.9,2100
10,2025-08-22,1001.2,1025.0,1001.1,1007.0,1000
9,2025-08-21,1099.0,1099.0,1001.0,1038.0,2900
8,2025-08-20,1042.2,1042.2,1000.1,1038.9,6300
7,2025-08-19,990.0,1112.3,990.0,1050.0,5400
6,2025-08-18,1125.0,1150.0,1050.0,1100.0,9600
5,2025-08-15,1157.3,1170.0,1150.0,1162.4,10300
4,2025-08-14,1190.0,1224.0,1120.0,1150.0,28300
3,2025-08-13,1250.0,1250.0,1160.0,1180.0,14300
2,2025-08-12,1175.4,1175.4,1133.0,1175.4,43700
1,2025-08-11,1022.1,1022.1,1022.1,1022.1,2700
0,2025-08-08,888.8,888.8,888.8,888.8,400
